poly_id,s2_date,ndvi_finale,sorgente,distanza_giorni,ndvi_osservato
P007,2025-01-17,0.2457,osservato,0,0.2457
P007,2025-01-22,0.247625,interpolato_inaffidabile,5,
P007,2025-01-27,0.24955,interpolato_inaffidabile,10,
P007,2025-02-01,0.251475,interpolato_inaffidabile,5,
P007,2025-02-06,0.2534,osservato,0,0.2534
P007,2025-02-11,0.25385,interpolato_inaffidabile,5,
P007,2025-02-16,0.2543,osservato,0,0.2543
P007,2025-02-21,0.2012,osservato,0,0.2012
P007,2025-02-26,0.22475,interpolato_inaffidabile,5,
P007,2025-03-03,0.2483,osservato,0,0.2483
P007,2025-03-08,0.25934999999999997,interpolato_inaffidabile,5,
P007,2025-03-13,0.2704,osservato,0,0.2704
P007,2025-03-15,0.27259999999999995,interpolato_inaffidabile,2,
P007,2025-03-18,0.2759,interpolato_inaffidabile,5,
P007,2025-03-23,0.2814,osservato,0,0.2814
P007,2025-03-25,0.2661,interpolato_inaffidabile,2,
P007,2025-03-28,0.24314999999999998,interpolato_inaffidabile,5,
P007,2025-04-02,0.20489999999999997,interpolato_inaffidabile,2,
P007,2025-04-04,0.1896,osservato,0,0.1896
P007,2025-04-07,0.4129,osservato,0,0.4129
P007,2025-04-12,0.1656,osservato,0,0.1656
P007,2025-04-14,0.16612,interpolato_inaffidabile,2,
P007,2025-04-17,0.1669,osservato,0,0.1669
P007,2025-04-22,0.1746,osservato,0,0.1746
P007,2025-04-24,0.1241,osservato,0,0.1241
P007,2025-04-27,0.122075,interpolato_inaffidabile,3,
P007,2025-05-02,0.1187,osservato,0,0.1187
P007,2025-05-04,0.1172,interpolato_inaffidabile,2,
P007,2025-05-07,0.11495,interpolato_inaffidabile,5,
P007,2025-05-12,0.1112,osservato,0,0.1112
P007,2025-05-14,0.1078,osservato,0,0.1078
P007,2025-05-17,0.1087,osservato,0,0.1087
P007,2025-05-22,0.11291428571428572,interpolato_inaffidabile,2,
P007,2025-05-24,0.1146,osservato,0,0.1146
P007,2025-05-27,0.12689999999999999,interpolato_inaffidabile,3,
P007,2025-06-01,0.1474,osservato,0,0.1474
P007,2025-06-03,0.1134,osservato,0,0.1134
P007,2025-06-11,0.1663,osservato,0,0.1663
P007,2025-06-13,0.1263,osservato,0,0.1263
P007,2025-06-16,0.0867,osservato,0,0.0867
P007,2025-06-21,0.1265,osservato,0,0.1265
P007,2025-06-23,0.07998,interpolato_inaffidabile,2,
P007,2025-06-26,0.0102,osservato,0,0.0102
P007,2025-07-01,0.08136666666666667,interpolato_inaffidabile,5,
P007,2025-07-03,0.10983333333333334,interpolato_inaffidabile,7,
P007,2025-07-06,0.15253333333333335,interpolato_inaffidabile,5,
P007,2025-07-11,0.2237,osservato,0,0.2237
P007,2025-07-13,0.25362,interpolato_inaffidabile,2,
P007,2025-07-16,0.2985,osservato,0,0.2985
P007,2025-07-21,0.4514,osservato,0,0.4514
P007,2025-07-23,0.4698,osservato,0,0.4698
P007,2025-07-26,0.5066625,interpolato_inaffidabile,3,
P007,2025-07-31,0.5681,osservato,0,0.5681
P007,2025-08-02,0.5841000000000001,interpolato_inaffidabile,2,
P007,2025-08-05,0.6081,osservato,0,0.6081
P007,2025-08-12,0.6454,osservato,0,0.6454
P007,2025-08-15,0.6546,osservato,0,0.6546
P007,2025-08-20,0.6870999999999999,interpolato_inaffidabile,2,
P007,2025-08-22,0.7001,osservato,0,0.7001
P007,2025-08-25,0.582,osservato,0,0.582
P007,2025-08-30,0.6875,osservato,0,0.6875
P007,2025-09-01,0.6389,osservato,0,0.6389
P007,2025-09-04,0.6294,osservato,0,0.6294
P007,2025-09-11,0.6044,osservato,0,0.6044
P007,2025-09-14,0.5909,interpolato_inaffidabile,3,
P007,2025-09-19,0.5684,osservato,0,0.5684
P007,2025-09-21,0.5399,osservato,0,0.5399
P007,2025-09-24,0.5179250000000001,interpolato_inaffidabile,3,
P007,2025-09-29,0.4813,osservato,0,0.4813
P007,2025-10-01,0.4744,osservato,0,0.4744
P007,2025-10-04,0.2889,osservato,0,0.2889
P007,2025-10-09,0.28212499999999996,interpolato_inaffidabile,5,
P007,2025-10-11,0.27941499999999997,interpolato_inaffidabile,7,
P007,2025-10-14,0.27535,interpolato_inaffidabile,10,
P007,2025-10-19,0.268575,interpolato_inaffidabile,5,
P007,2025-10-21,0.26586499999999996,interpolato_inaffidabile,3,
P007,2025-10-24,0.2618,osservato,0,0.2618
P007,2025-10-29,0.203,osservato,0,0.203
P007,2025-10-31,0.20678000000000002,interpolato_inaffidabile,2,
P007,2025-11-08,0.2219,osservato,0,0.2219
P007,2025-11-10,0.2233,osservato,0,0.2233
P007,2025-11-13,0.22814615384615383,interpolato_inaffidabile,3,
P007,2025-11-18,0.23622307692307692,interpolato_inaffidabile,5,
P007,2025-11-20,0.23945384615384616,interpolato_inaffidabile,3,
P007,2025-11-23,0.2443,osservato,0,0.2443
P007,2025-11-28,0.2226,osservato,0,0.2226
P007,2025-11-30,0.21867999999999999,interpolato_inaffidabile,2,
P007,2025-12-03,0.2128,interpolato_inaffidabile,5,
P007,2025-12-08,0.203,osservato,0,0.203
P007,2025-12-10,0.1823,osservato,0,0.1823
P007,2025-12-13,0.2282,osservato,0,0.2282
P007,2025-12-18,0.22636666666666666,interpolato_inaffidabile,5,
P007,2025-12-20,0.22563333333333332,interpolato_inaffidabile,7,
P007,2025-12-23,0.22453333333333333,interpolato_inaffidabile,5,
P007,2025-12-28,0.2227,osservato,0,0.2227
P007,2025-12-30,,non_stimabile,2,
P008,2023-01-03,0.39849810472762903,radar,25,
P008,2023-01-08,0.1768724054610898,radar,20,
P008,2023-01-13,0.1768724054610898,radar,15,
P008,2023-01-18,0.3664842134582583,radar,10,
P008,2023-01-23,0.3664842134582583,radar,5,
P008,2023-01-28,0.3775,osservato,0,0.3775
P008,2023-02-02,0.3597,interpolato,5,
P008,2023-02-07,0.3419,osservato,0,0.3419
P008,2023-02-12,0.2787,osservato,0,0.2787
P008,2023-02-17,0.2736,osservato,0,0.2736
P008,2023-02-22,0.24780000000000002,interpolato,5,
P008,2023-02-27,0.222,interpolato,10,
P008,2023-03-09,0.1704,osservato,0,0.1704
P008,2023-03-14,0.182025,interpolato,5,
P008,2023-03-19,0.19365,interpolato,10,
P008,2023-03-24,0.205275,interpolato,5,
P008,2023-03-29,0.2169,osservato,0,0.2169
P008,2023-04-03,0.1423,osservato,0,0.1423
P008,2023-04-08,0.1433,interpolato,5,
P008,2023-04-13,0.1443,osservato,0,0.1443
P008,2023-04-18,0.139,interpolato,5,
P008,2023-04-23,0.1337,osservato,0,0.1337
P008,2023-04-28,0.17303333333333334,interpolato,5,
P008,2023-05-03,0.21236666666666665,interpolato,5,
P008,2023-05-08,0.2517,osservato,0,0.2517
P008,2023-05-13,0.30985,interpolato,5,
P008,2023-05-18,0.368,osservato,0,0.368
P008,2023-05-23,0.3753666666666667,interpolato,5,
P008,2023-05-28,0.3827333333333333,interpolato,5,
P008,2023-06-02,0.3901,osservato,0,0.3901
P008,2023-06-07,0.4776,osservato,0,0.4776
P008,2023-06-12,0.5601,osservato,0,0.5601
P008,2023-06-17,0.6051,osservato,0,0.6051
P008,2023-06-22,0.6653749999999999,interpolato,5,
P008,2023-06-27,0.7256499999999999,interpolato,10,
P008,2023-07-02,0.785925,interpolato,5,
P008,2023-07-07,0.8462,osservato,0,0.8462
P008,2023-07-12,0.7748,osservato,0,0.7748
P008,2023-07-17,0.7745,osservato,0,0.7745
P008,2023-07-22,0.4429,osservato,0,0.4429
P008,2023-07-27,0.7328,osservato,0,0.7328
P008,2023-08-01,0.7463,interpolato,5,
P008,2023-08-06,0.7598,osservato,0,0.7598
P008,2023-08-11,0.6915,osservato,0,0.6915
P008,2023-08-16,0.6773,osservato,0,0.6773
P008,2023-08-21,0.6449,osservato,0,0.6449
P008,2023-08-26,0.3268,osservato,0,0.3268
P008,2023-08-31,0.2578,osservato,0,0.2578
P008,2023-09-05,0.2481,osservato,0,0.2481
P008,2023-09-10,0.2579,osservato,0,0.2579
P008,2023-09-15,0.27540000000000003,interpolato,5,
P008,2023-09-20,0.2929,interpolato,5,
P008,2023-09-25,0.3104,osservato,0,0.3104
P008,2023-09-30,0.3083,osservato,0,0.3083
P008,2023-10-05,0.17620000000000002,interpolato,5,
P008,2023-10-10,0.0441,osservato,0,0.0441
P008,2023-10-15,0.07576,interpolato,5,
P008,2023-10-20,0.10742,interpolato,10,
P008,2023-10-25,0.13907999999999998,interpolato,10,
P008,2023-10-30,0.17074,interpolato,5,
P008,2023-11-04,0.2024,osservato,0,0.2024
P008,2023-11-09,0.18495,interpolato,5,
P008,2023-11-14,0.16749999999999998,interpolato,10,
P008,2023-11-19,0.15005000000000002,interpolato,5,
P008,2023-11-24,0.1326,osservato,0,0.1326
P008,2023-11-29,0.1573,osservato,0,0.1573
P008,2023-12-09,0.0057,osservato,0,0.0057
P008,2023-12-14,0.09044999999999999,interpolato,5,
P008,2023-12-19,0.1752,osservato,0,0.1752
P008,2023-12-24,0.1632,osservato,0,0.1632
P008,2023-12-29,0.17367500000000002,interpolato,5,
P008,2024-01-03,0.18415,interpolato,10,
P008,2024-01-08,0.194625,interpolato,5,
P008,2024-01-13,0.2051,osservato,0,0.2051
P008,2024-01-18,0.2111,interpolato,5,
P008,2024-01-23,0.2171,osservato,0,0.2171
P008,2024-01-28,0.21205,interpolato,5,
P008,2024-02-02,0.207,osservato,0,0.207
P008,2024-02-07,0.27315,interpolato,5,
P008,2024-02-12,0.3393,interpolato,10,
P008,2024-02-17,0.40545,interpolato,15,
P008,2024-02-22,0.4716,interpolato,10,
P008,2024-02-27,0.5377500000000001,interpolato,5,
P008,2024-03-03,0.6039,osservato,0,0.6039
P008,2024-03-08,0.60415,interpolato,5,
P008,2024-03-13,0.6044,osservato,0,0.6044
P008,2024-03-18,0.6775,interpolato,5,
P008,2024-03-23,0.7506,osservato,0,0.7506
P008,2024-03-28,0.79,interpolato,5,
P008,2024-04-02,0.8294,osservato,0,0.8294
P008,2024-04-07,0.775,osservato,0,0.775
P008,2024-04-12,0.7298,osservato,0,0.7298
P008,2024-04-17,0.7399333333333333,interpolato,5,
P008,2024-04-22,0.7500666666666667,interpolato,10,
P008,2024-04-27,0.7602,interpolato,15,
P008,2024-05-02,0.7703333333333333,interpolato,10,
P008,2024-05-07,0.7804666666666666,interpolato,5,
P008,2024-05-12,0.7906,osservato,0,0.7906
P008,2024-05-17,0.8082,osservato,0,0.8082
P008,2024-05-22,0.7277,osservato,0,0.7277
P008,2024-05-27,0.696,osservato,0,0.696
P008,2024-06-01,0.7386,osservato,0,0.7386
P008,2024-06-06,0.6016,osservato,0,0.6016
P008,2024-06-11,0.4177,osservato,0,0.4177
P008,2024-06-16,0.4287,osservato,0,0.4287
P008,2024-06-21,0.40985000000000005,interpolato,5,
P008,2024-06-26,0.391,interpolato,10,
P008,2024-07-01,0.37215000000000004,interpolato,5,
P008,2024-07-06,0.3533,osservato,0,0.3533
P008,2024-07-11,0.3748,osservato,0,0.3748
P008,2024-07-26,0.1912,osservato,0,0.1912
P008,2024-07-31,0.1252,osservato,0,0.1252
P008,2024-08-05,0.1923,osservato,0,0.1923
P008,2024-08-10,0.1274,osservato,0,0.1274
P008,2024-08-15,0.1351,osservato,0,0.1351
P008,2024-08-20,0.14815,interpolato,5,
P008,2024-08-25,0.1612,osservato,0,0.1612
P008,2024-08-30,0.15,osservato,0,0.15
P008,2024-09-04,0.1426,osservato,0,0.1426
P008,2024-09-09,0.2321,osservato,0,0.2321
P008,2024-09-14,0.21715,interpolato,5,
P008,2024-09-19,0.20220000000000002,interpolato,10,
P008,2024-09-24,0.18725,interpolato,5,
P008,2024-09-29,0.1723,osservato,0,0.1723
P008,2024-10-04,0.17628333333333335,interpolato,5,
P008,2024-10-09,0.1802666666666667,interpolato,10,
P008,2024-10-14,0.18425,interpolato,15,
P008,2024-10-19,0.18823333333333334,interpolato,10,
P008,2024-10-24,0.19221666666666667,interpolato,5,
P008,2024-10-29,0.1962,osservato,0,0.1962
P008,2024-11-03,0.2402,osservato,0,0.2402
P008,2024-11-08,0.2566,interpolato,5,
P008,2024-11-13,0.273,osservato,0,0.273
P008,2024-11-18,0.27880000000000005,interpolato,5,
P008,2024-11-23,0.2846,osservato,0,0.2846
P008,2024-11-28,0.24995,interpolato,5,
P008,2024-12-03,0.2153,interpolato,10,
P008,2024-12-08,0.18064999999999998,interpolato,5,
P008,2024-12-13,0.146,osservato,0,0.146
P008,2024-12-18,0.19574999999999998,interpolato,5,
P008,2024-12-23,0.2455,osservato,0,0.2455
P008,2024-12-28,0.2155,osservato,0,0.2155
P008,2025-01-02,0.22473333333333334,interpolato,5,
P008,2025-01-07,0.23396666666666666,interpolato,5,
P008,2025-01-12,0.2432,osservato,0,0.2432
P008,2025-01-17,0.1852,osservato,0,0.1852
P008,2025-01-22,0.190525,interpolato,5,
P008,2025-01-27,0.19585,interpolato,10,
P008,2025-02-01,0.201175,interpolato,5,
P008,2025-02-06,0.2065,osservato,0,0.2065
P008,2025-02-11,0.2279,interpolato,5,
P008,2025-02-16,0.2493,osservato,0,0.2493
P008,2025-02-21,0.166,osservato,0,0.166
P008,2025-02-26,0.1943,interpolato,5,
P008,2025-03-03,0.2226,osservato,0,0.2226
P008,2025-03-08,0.29685,interpolato,5,
P008,2025-03-13,0.3711,osservato,0,0.3711
P008,2025-03-15,0.3636,interpolato,2,
P008,2025-03-18,0.35235,interpolato,5,
P008,2025-03-23,0.3336,osservato,0,0.3336
P008,2025-03-25,0.32898333333333335,interpolato,2,
P008,2025-03-28,0.32205833333333334,interpolato,5,
P008,2025-04-02,0.31051666666666666,interpolato,2,
P008,2025-04-04,0.3059,osservato,0,0.3059
P008,2025-04-07,0.2682125,interpolato,3,
P008,2025-04-12,0.2054,osservato,0,0.2054
P008,2025-04-14,0.23132,interpolato,2,
P008,2025-04-17,0.2702,osservato,0,0.2702
P008,2025-04-22,0.2547,osservato,0,0.2547
P008,2025-04-24,0.2243,osservato,0,0.2243
P008,2025-04-27,0.3009,osservato,0,0.3009
P008,2025-05-02,0.1665,osservato,0,0.1665
P008,2025-05-04,0.16608,interpolato,2,
P008,2025-05-07,0.16544999999999999,interpolato,5,
P008,2025-05-12,0.1644,osservato,0,0.1644
P008,2025-05-14,0.1908,osservato,0,0.1908
P008,2025-05-17,0.1857,osservato,0,0.1857
P008,2025-05-22,0.25448571428571426,interpolato,2,
P008,2025-05-24,0.282,osservato,0,0.282
P008,2025-05-27,0.3136875,interpolato,3,
P008,2025-06-01,0.3665,osservato,0,0.3665
P008,2025-06-03,0.4564,osservato,0,0.4564
P008,2025-06-11,0.6456,osservato,0,0.6456
P008,2025-06-13,0.7398,osservato,0,0.7398
P008,2025-06-16,0.723,osservato,0,0.723
P008,2025-06-21,0.8449,osservato,0,0.8449
P008,2025-06-23,0.84554,interpolato,2,
P008,2025-06-26,0.8465,osservato,0,0.8465
P008,2025-07-01,0.7628,osservato,0,0.7628
P008,2025-07-03,0.8903,osservato,0,0.8903
P008,2025-07-06,0.8810375,interpolato,3,
P008,2025-07-11,0.8656,osservato,0,0.8656
P008,2025-07-13,0.85916,interpolato,2,
P008,2025-07-16,0.8495,osservato,0,0.8495
P008,2025-07-21,0.8415,osservato,0,0.8415
P008,2025-07-23,0.8261,osservato,0,0.8261
P008,2025-07-26,0.8686,osservato,0,0.8686
P008,2025-07-31,0.8435,osservato,0,0.8435
P008,2025-08-02,0.8305400000000001,interpolato,2,
P008,2025-08-05,0.8111,osservato,0,0.8111
P008,2025-08-12,0.8097,osservato,0,0.8097
P008,2025-08-15,0.7819,osservato,0,0.7819
P008,2025-08-20,0.4561,osservato,0,0.4561
P008,2025-08-22,0.7342,osservato,0,0.7342
P008,2025-08-25,0.6185,osservato,0,0.6185
P008,2025-08-30,0.28,osservato,0,0.28
P008,2025-09-01,0.214,osservato,0,0.214
P008,2025-09-04,0.1766,osservato,0,0.1766
P008,2025-09-11,0.1666,osservato,0,0.1666
P008,2025-09-14,0.1717375,interpolato,3,
P008,2025-09-19,0.1803,osservato,0,0.1803
P008,2025-09-21,0.1789,osservato,0,0.1789
P008,2025-09-24,0.2090125,interpolato,3,
P008,2025-09-29,0.2592,osservato,0,0.2592
P008,2025-10-01,0.2546,osservato,0,0.2546
P008,2025-10-04,0.2026,osservato,0,0.2026
P008,2025-10-09,0.20895,interpolato,5,
P008,2025-10-11,0.21149,interpolato,7,
P008,2025-10-14,0.2153,interpolato,10,
P008,2025-10-19,0.22165,interpolato,5,
P008,2025-10-21,0.22419,interpolato,3,
P008,2025-10-24,0.228,osservato,0,0.228
P008,2025-10-29,0.1612,osservato,0,0.1612
P008,2025-10-31,0.16418000000000002,interpolato,2,
P008,2025-11-08,0.1761,osservato,0,0.1761
P008,2025-11-10,0.184,osservato,0,0.184
P008,2025-11-13,0.1918,interpolato,3,
P008,2025-11-18,0.20479999999999998,interpolato,5,
P008,2025-11-20,0.21,interpolato,3,
P008,2025-11-23,0.2178,osservato,0,0.2178
P008,2025-11-28,0.1979,osservato,0,0.1979
P008,2025-11-30,0.19602,interpolato,2,
P008,2025-12-03,0.19319999999999998,interpolato,5,
P008,2025-12-08,0.1885,osservato,0,0.1885
P008,2025-12-10,0.1577,osservato,0,0.1577
P008,2025-12-13,0.21,osservato,0,0.21
P008,2025-12-18,0.2087,interpolato,5,
P008,2025-12-20,0.20818,interpolato,7,
P008,2025-12-23,0.2074,interpolato,5,
P008,2025-12-28,0.2061,osservato,0,0.2061
P008,2025-12-30,0.260463946815996,radar,2,
P009,2023-01-03,0.4603960066467813,radar,25,
P009,2023-01-08,0.372844470646399,radar,20,
P009,2023-01-13,0.372844470646399,radar,15,
P009,2023-01-18,0.4373255006431755,radar,10,
P009,2023-01-23,0.4373255006431755,radar,5,
P009,2023-01-28,0.196,osservato,0,0.196
P009,2023-02-02,0.2023,interpolato,5,
P009,2023-02-07,0.2086,osservato,0,0.2086
P009,2023-02-12,0.1642,osservato,0,0.1642
P009,2023-02-17,0.1671,osservato,0,0.1671
P009,2023-02-22,0.17235,interpolato,5,
P009,2023-02-27,0.17759999999999998,interpolato,10,
P009,2023-03-09,0.1881,osservato,0,0.1881
P009,2023-03-14,0.19205999999999998,interpolato,5,
P009,2023-03-19,0.19602,interpolato,10,
P009,2023-03-24,0.19998,interpolato,10,
P009,2023-03-29,0.20394,interpolato,5,
P009,2023-04-03,0.2079,osservato,0,0.2079
P009,2023-04-08,0.18380000000000002,interpolato,5,
P009,2023-04-13,0.1597,osservato,0,0.1597
P009,2023-04-18,0.16275,interpolato,5,
P009,2023-04-23,0.1658,osservato,0,0.1658
P009,2023-04-28,0.17456,interpolato,5,
P009,2023-05-03,0.18332,interpolato,10,
P009,2023-05-08,0.19208,interpolato,10,
P009,2023-05-13,0.20084000000000002,interpolato,5,
P009,2023-05-18,0.2096,osservato,0,0.2096
P009,2023-05-23,0.24673333333333333,interpolato,5,
P009,2023-05-28,0.28386666666666666,interpolato,5,
P009,2023-06-02,0.321,osservato,0,0.321
P009,2023-06-07,0.6351,osservato,0,0.6351
P009,2023-06-12,0.5889,osservato,0,0.5889
P009,2023-06-17,0.5665,osservato,0,0.5665
P009,2023-06-22,0.492475,interpolato,5,
P009,2023-06-27,0.41845,interpolato,10,
P009,2023-07-02,0.344425,interpolato,5,
P009,2023-07-07,0.2704,osservato,0,0.2704
P009,2023-07-12,0.2402,osservato,0,0.2402
P009,2023-07-17,0.257,osservato,0,0.257
P009,2023-07-22,0.2892,osservato,0,0.2892
P009,2023-07-27,0.3392,osservato,0,0.3392
P009,2023-08-01,0.3765,interpolato,5,
P009,2023-08-06,0.4138,osservato,0,0.4138
P009,2023-08-11,0.4224,osservato,0,0.4224
P009,2023-08-16,0.4233,osservato,0,0.4233
P009,2023-08-21,0.4336,osservato,0,0.4336
P009,2023-08-26,0.433,osservato,0,0.433
P009,2023-08-31,0.5031,osservato,0,0.5031
P009,2023-09-05,0.5349,osservato,0,0.5349
P009,2023-09-10,0.5204,osservato,0,0.5204
P009,2023-09-15,0.5078333333333334,interpolato,5,
P009,2023-09-20,0.4952666666666667,interpolato,5,
P009,2023-09-25,0.4827,osservato,0,0.4827
P009,2023-09-30,0.379,osservato,0,0.379
P009,2023-10-05,0.20435,interpolato,5,
P009,2023-10-10,0.0297,osservato,0,0.0297
P009,2023-10-15,0.0702,interpolato,5,
P009,2023-10-20,0.1107,interpolato,10,
P009,2023-10-25,0.15119999999999997,interpolato,10,
P009,2023-10-30,0.1917,interpolato,5,
P009,2023-11-04,0.2322,osservato,0,0.2322
P009,2023-11-09,0.21107499999999998,interpolato,5,
P009,2023-11-14,0.18995,interpolato,10,
P009,2023-11-19,0.168825,interpolato,5,
P009,2023-11-24,0.1477,osservato,0,0.1477
P009,2023-11-29,0.2077,osservato,0,0.2077
P009,2023-12-09,0.0385,osservato,0,0.0385
P009,2023-12-14,0.1309,interpolato,5,
P009,2023-12-19,0.2233,osservato,0,0.2233
P009,2023-12-24,0.209,osservato,0,0.209
P009,2023-12-29,0.200975,interpolato,5,
P009,2024-01-03,0.19295,interpolato,10,
P009,2024-01-08,0.184925,interpolato,5,
P009,2024-01-13,0.1769,osservato,0,0.1769
P009,2024-01-18,0.17965,interpolato,5,
P009,2024-01-23,0.1824,osservato,0,0.1824
P009,2024-01-28,0.1709,interpolato,5,
P009,2024-02-02,0.1594,osservato,0,0.1594
P009,2024-02-07,0.1775125,interpolato,5,
P009,2024-02-12,0.195625,interpolato,10,
P009,2024-02-17,0.2137375,interpolato,15,
P009,2024-02-22,0.23185,interpolato,20,
P009,2024-02-27,0.2499625,interpolato,15,
P009,2024-03-03,0.268075,interpolato,10,
P009,2024-03-08,0.28618750000000004,interpolato,5,
P009,2024-03-13,0.3043,osservato,0,0.3043
P009,2024-03-18,0.31165,interpolato,5,
P009,2024-03-23,0.319,osservato,0,0.319
P009,2024-03-28,0.36955,interpolato,5,
P009,2024-04-02,0.4201,osservato,0,0.4201
P009,2024-04-07,0.2252,osservato,0,0.2252
P009,2024-04-12,0.159,osservato,0,0.159
P009,2024-04-17,0.17525000000000002,interpolato,5,
P009,2024-04-22,0.1915,interpolato,10,
P009,2024-04-27,0.20775,interpolato,15,
P009,2024-05-02,0.224,interpolato,10,
P009,2024-05-07,0.24025000000000002,interpolato,5,
P009,2024-05-12,0.2565,osservato,0,0.2565
P009,2024-05-17,0.41025,interpolato,5,
P009,2024-05-22,0.564,osservato,0,0.564
P009,2024-05-27,0.4714,osservato,0,0.4714
P009,2024-06-01,0.7057,osservato,0,0.7057
P009,2024-06-06,0.7675,osservato,0,0.7675
P009,2024-06-11,0.2551,osservato,0,0.2551
P009,2024-06-16,0.7997,osservato,0,0.7997
P009,2024-06-21,0.815325,interpolato,5,
P009,2024-06-26,0.83095,interpolato,10,
P009,2024-07-01,0.846575,interpolato,5,
P009,2024-07-06,0.8622,osservato,0,0.8622
P009,2024-07-11,0.8148,osservato,0,0.8148
P009,2024-07-26,0.7188,osservato,0,0.7188
P009,2024-07-31,0.6883,osservato,0,0.6883
P009,2024-08-05,0.6591,osservato,0,0.6591
P009,2024-08-10,0.6199,osservato,0,0.6199
P009,2024-08-15,0.3651,osservato,0,0.3651
P009,2024-08-20,0.32904999999999995,interpolato,5,
P009,2024-08-25,0.293,osservato,0,0.293
P009,2024-08-30,0.2829,osservato,0,0.2829
P009,2024-09-04,0.2921,osservato,0,0.2921
P009,2024-09-09,0.3524,osservato,0,0.3524
P009,2024-09-14,0.319975,interpolato,5,
P009,2024-09-19,0.28755,interpolato,10,
P009,2024-09-24,0.255125,interpolato,5,
P009,2024-09-29,0.2227,osservato,0,0.2227
P009,2024-10-04,0.2155,interpolato,5,
P009,2024-10-09,0.2083,interpolato,10,
P009,2024-10-14,0.2011,interpolato,15,
